"concentration_mean","concentration_median","concentration_mean_filtered","concentration_median_filtered","prob_contamination","time_contaminated_mean","time_contaminated_median","max_contam_bout_mean","max_contam_bout_median","contacts_mean","contacts_median","transfers_mean","transfers_median","temp_niche_mean","temp_niche_median","niches_estab_mean","niches_estab_median","food_cont_mean","food_cont_median","zone4_cont_mean","zone4_cont_median","random_cont_mean","random_cont_median","conc_mid_mon_mean","conc_mid_mon_median","conc_mid_mon_mean_filtered","conc_mid_mon_median_filtered","prob_cont_mon","conc_mid_tue_mean","conc_mid_tue_median","conc_mid_tue_mean_filtered","conc_mid_tue_median_filtered","prob_cont_tue","conc_mid_wed_mean","conc_mid_wed_median","conc_mid_wed_mean_filtered","conc_mid_wed_median_filtered","prob_cont_wed","conc_mid_thu_mean","conc_mid_thu_median","conc_mid_thu_mean_filtered","conc_mid_thu_median_filtered","prob_cont_thu","conc_mid_fri_mean","conc_mid_fri_median","conc_mid_fri_mean_filtered","conc_mid_fri_median_filtered","prob_cont_fri"
0.00457266633603533,0,0.147505365678559,0.000533333333333333,0.031,96.838,77,63.193,65.5,20.768,8,19.209,4,0.013,0,0,0,0,0,0,0,0.011,0,0.0150517329445489,0,0.0771883740746097,0.00453333333333333,0.195,0.0719501996362789,0,0.202107302349098,0.0092,0.356,0.159611698489988,0,0.362753860204519,0.0184,0.44,0.261319461209134,0.000266666666666667,0.505453503305868,0.0242666666666667,0.517,0.408897422628783,0.000666666666666667,0.734106683355086,0.0261333333333333,0.557
0.747172158294877,0.000917920827880012,1.23499530296674,0.021923016605481,0.605,124.947,105,123.208,103,73.854,46,45.694,31,0,0,6.777,3,0,0,0,0,0.009,0,0.110939257599147,0,0.236040973615207,0.0117151615870057,0.47,0.161817549370927,0,0.329567310327754,0.0141517079609689,0.491,0.234250976240281,0.000101917635357429,0.442818480605446,0.0172616888354148,0.529,0.340909003575644,0.000355942284475937,0.598085971185341,0.0180173217520836,0.57,0.491668553821656,0.000705651915127272,0.82218821709307,0.0184590458669895,0.598
0.0101852634451482,0,1.69754390752471,1.42129764870629,0.006,1.34,0,1.34,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0.006,0,0.0057672,0,1.15344,1.06,0.005,0.007156,0,1.19266666666667,1.0344,0.006,0.0077152,0,1.28586666666667,1.1072,0.006,0.0083224,0,1.38706666666667,1.1852,0.006,0.0089808,0,1.4968,1.2692,0.006
0.229129580878064,0,15.2753053918709,0.1,0.015,66.731,28,46.059,26,14.418,3,6.774,1,0.009,0,0,0,0,0,0,0,0.012,0,1.07906,0,5.44979797979798,0.42,0.198,6.27945999999012,0,19.7467295597174,0.68,0.318,6.84079999712733,0,17.8610965982437,0.8,0.383,8.7782,0,20.226267281106,0.75,0.434,12.6985599997918,0,28.0941592915748,0.94,0.452
4.27451242173651e-05,0,0.00356209368478042,0.000132494326013067,0.012,45.441,0,29.053,0,14.112,1,12.942,1,0.009,0,0,0,0,0,0,0,0.008,0,0.000263122098139386,0,0.00381336374115051,0.000526936471812317,0.069,0.000888447320236541,0,0.00431285106910942,0.000361947024721764,0.206,0.00224869807900068,0,0.00861570145210988,0.000526589078967454,0.261,0.00716198483518177,0,0.0236369136474646,0.000530279244398087,0.303,0.00684191578414539,0,0.0197743230755647,0.000662864686232215,0.346
0.00663256640882478,0,0.0526394159430538,0.00249742638856177,0.126,17.149,0,16.92,0,6.089,1,6.74,1.5,0,0,1.107,0,0,0,0,0,0.011,0,0.00140914251455947,0,0.0247217985010433,0.00114285714285714,0.057,0.00170171414040949,0,0.0210088165482653,0.00114285714285714,0.081,0.00193942856620887,0,0.0215492062912097,0.00171428571428571,0.09,0.00241428526237037,0,0.022354493170096,0.00171428571428571,0.108,0.003536571406541,0,0.0299709441232288,0.00228571428571429,0.118
124.635936012678,0.182823963424822,208.421297680064,5.22045344201157,0.598,116.39,104,107.603,79,11.929,7,10.174,3,0,0,15.545,11,0,0,0,0,0.01,0,22.632575,0,50.974268018018,2.65,0.444,30.819425,0,63.545206185567,3.6,0.485,44.842625,0.025,86.5687741312741,3.8375,0.518,62.910725,0.05,113.352657657658,4.175,0.555,88.4594749948356,0.125,151.992225077037,4.475,0.582
2.35448622562438,0,6.39806039571844,0.217889689184737,0.368,68.267,0,61.329,0,6.687,0,5.772,0,0,0,0.508,0,0,0,0,0,0.008,0,0.7575570574991,0,2.8057668796263,0.104446433900328,0.27,0.888262188635642,0,3.11670943380927,0.119367353028947,0.285,0.882429660106342,0,2.86503136398163,0.112735833416227,0.308,1.33087932576529,0,3.83538710595184,0.139261911867104,0.347,2.14965722589692,0,5.93827962954951,0.162472230511622,0.362
1.40706460276947e-07,0,3.51766150692369e-05,1.92084393426979e-05,0.004,50.864,53,10.112,9,72.634,65,61.128,54,0.061,0,0,0,0,0,0,0,0.01,0,0.0027290771734179,4e-04,0.00409771347360044,0.00139998624944177,0.666,0.00255379832115324,4e-04,0.00389298524566043,0.00135,0.656,0.00275804060987323,5e-04,0.00396270202567992,0.0013,0.696,0.00266232344913337,5e-04,0.00379789365068954,0.0012,0.701,0.00285023147257368,5e-04,0.00410105247852329,0.0013,0.695
4.71187290444942e-08,0,4.71187290444942e-05,4.71187290444942e-05,0.001,50.833,54,10.178,9,72.608,65,61.039,54,0.061,0,0,0,0,0,0,0,0.008,0,0.00246438793129747,4e-04,0.00383264063965392,0.0013,0.643,0.00238179957109696,4e-04,0.00360332764159903,0.0012,0.661,0.00240915192544136,4e-04,0.00366132511465252,0.0014,0.658,0.00294636106239205,5e-04,0.00430125702538985,0.0013,0.685,0.002930462067851,5e-04,0.00425321054840493,0.0013,0.689
1.5446801724016e-07,0,1.930850215502e-05,2.21026581793669e-05,0.008,51.096,54,10.233,9,72.266,64,61.5,56,0.061,0,0,0,0,0,0,0,0.012,0,0.00246989381037108,4e-04,0.00370854926482144,0.0011,0.666,0.00244401959122925,3e-04,0.00381878061129571,0.0012,0.64,0.0025542555846666,5e-04,0.00365415677348584,0.0013,0.699,0.00267627831156627,5e-04,0.00386745420746571,0.0013,0.692,0.00303675373435554,4e-04,0.00439472320456663,0.0012,0.691
1.35471941516317e-06,0,0.000150524379462574,2.2941807939197e-05,0.009,84.47,77,59.825,74,14.143,8,17.347,9.5,0.006,0,0,0,0,0,0,0,0.007,0,3.10718508634729e-05,0,0.00025679215589647,5.55555555555556e-05,0.121,9.39521133876544e-05,0,0.000329656538202296,0.000111111111111111,0.285,0.00014965101254994,0,0.00037319454501232,0.000111111111111111,0.401,0.000183055109147355,0,0.000391143395614007,0.000166666666666667,0.468,0.000223959933442424,5.55555555555556e-05,0.000441735568919969,0.000166666666666667,0.507
5.25768593493174e-06,0,0.000477971448630158,5.59267239245032e-05,0.011,84.07,75,59.618,55,13.957,7,17.02,9,0.008,0,0,0,0,0,0,0,0.005,0,1.93574672968885e-05,0,0.000162667792410828,0.000111111111111111,0.119,6.31378687929902e-05,0,0.000227114635946008,0.000111111111111111,0.278,0.000133314422447352,0,0.000351753093528634,0.000111111111111111,0.379,0.000178918333051282,0,0.000383944920710906,0.000166666666666667,0.466,0.000212738928620875,5.55555555555556e-05,0.000407545840269876,0.000166666666666667,0.522
4.76319847421746e-06,0,0.000250694656537761,5.64183042080561e-05,0.019,82.174,75,58.73,57.5,13.721,8,16.783,9,0.012,0,0,0,0,0,0,0,0.007,0,1.7203520081951e-05,0,0.000191150223132789,0.000111111111111111,0.09,6.6880729818889e-05,0,0.00024679236095531,0.000111111111111111,0.271,0.000184103549066676,0,0.000487046426102318,0.000111111111111111,0.378,0.000246514510668392,0,0.000532428748743826,0.000111111111111111,0.463,0.000268338432364096,5.55555555555556e-05,0.000528225260559245,0.000166666666666667,0.508
1.32230453662163e-07,0,2.20384089436939e-05,1.87701992533001e-05,0.006,12.83,0,11.523,0,3.489,0,3.65,0,0.003,0,0,0,0,0,0,0,0.008,0,2.9830335177219e-05,0,0.00426147645388842,5.71428571428571e-05,0.007,3.61590997256474e-05,0,0.00157213477068032,5.71428571428571e-05,0.023,4.54802046398811e-05,0,0.000928167441630227,5.71428571428571e-05,0.049,4.90380593629285e-05,0,0.000671754237848335,5.71428571428571e-05,0.073,0.000189624642128289,0,0.00189624642128289,5.71428571428571e-05,0.1
1.38171517813659e-07,0,9.86939412954708e-06,9.40161711918705e-06,0.014,11.172,0,9.683,0,3.235,0,3.497,0,0,0,0,0,0,0,0,0,0.004,0,7.1456381304964e-06,0,0.000595469844208033,1.63363108257537e-05,0.012,8.13095728896611e-06,0,0.000280377837550556,4.44444444444444e-05,0.029,3.81896567547275e-05,0,0.000748816799112304,4.44444444444444e-05,0.051,4.35105554191704e-05,0,0.000530616529502078,4.44444444444444e-05,0.082,4.67496301786919e-05,0,0.000477037042639713,4.44444444444444e-05,0.098
2.51606408929286e-07,0,1.93543391484066e-05,1.14185367210124e-05,0.013,10.203,0,9.133,0,3.053,0,3.142,0,0.002,0,0,0,0,0,0,0,0.011,0,1.58282510740806e-07,0,1.43893191582551e-05,1.10857316742688e-05,0.011,1.42902892165126e-05,0,0.000649558600750571,3.63636363636364e-05,0.022,2.63361289725695e-05,0,0.000585247310501545,3.63636363636364e-05,0.045,3.57105713984136e-05,0,0.000502965794343853,3.63636363636364e-05,0.071,4.22107198355814e-05,0,0.000453878707909478,3.63636363636364e-05,0.093
2.92348021418072e-07,0,4.17640030597246e-05,2.98381256485794e-05,0.007,7.852,0,7.069,0,2.052,0,1.864,0,0.001,0,0,0,0,0,0,0,0.005,0,8.03074170629582e-05,0,0.00730067427845074,0.000133333333333333,0.011,0.000164842175558714,0,0.00634008367533517,0.000133333333333333,0.026,0.000179543002314139,0,0.00544069703982238,0.000266666666666667,0.033,0.000202060245379489,0,0.00449022767509976,0.000266666666666667,0.045,0.000234523874514495,0,0.00404351507783612,0.000133333333333333,0.058
2.12402671030375e-07,0,2.36002967811528e-05,2.32160844705584e-05,0.009,7.273,0,6.347,0,1.912,0,1.737,0,0.002,0,0,0,0,0,0,0,0.006,0,0.000129905672367903,0,0.0185579531954147,6.66666666666667e-05,0.007,0.000173173359132226,0,0.00865866795661128,6.66666666666667e-05,0.02,0.000163106962776613,0,0.00562437802677977,0.000133333333333333,0.029,0.000157477098740515,0,0.00414413417738198,6.66666666666667e-05,0.038,0.000160548898930331,0,0.00327650814143533,0.000133333333333333,0.049
1.80402728836926e-06,0,0.000164002480760842,5.36248599570168e-05,0.011,30.598,0,24.501,0,8.109,3,9.206,3,0.006,0,0,0,0,0,0,0,0.009,0,0.000168066914058483,0,0.0112044609372322,0.000104714908017842,0.015,0.00014194230417858,0,0.0018925640557144,0.000111111111111111,0.075,0.000124418947304854,0,0.000901586574672856,0.000111111111111111,0.138,0.000126536140310516,0,0.000629533036370729,0.000111111111111111,0.201,0.000168486056219344,0,0.000645540445284844,0.000111111111111111,0.261
2.82403848869329e-06,0,0.000201717034906664,2.46166260172187e-05,0.014,29.347,0,23.47,0,7.8,3,9.024,3,0.004,0,0,0,0,0,0,0,0.014,0,4.31247311410198e-05,0,0.00253674889064822,0.000111109792400523,0.017,0.000135053392102279,0,0.00157038828025906,0.000111111111111111,0.086,0.000144458845737505,0,0.000982713236309557,0.000111111111111111,0.147,0.000408447064690358,0,0.00212732846192895,0.000111111111111111,0.192,0.000425381645001851,0,0.00177242352084104,0.000111111111111111,0.24
4.37940898514344e-06,0,0.000336877614241803,3.65680420926668e-05,0.013,29.143,0,23.832,0,7.424,2,8.653,3,0.004,0,0,0,0,0,0,0,0.007,0,1.12724574747319e-06,0,7.04528592170742e-05,3.56226223236109e-05,0.016,9.27706185938525e-06,0,0.000134450171875149,0.000111111111111111,0.069,5.88360886500663e-05,0,0.000466953084524336,0.000111111111111111,0.126,8.95124577378323e-05,0,0.000461404421329033,0.000111111111111111,0.194,0.000547607509497559,0,0.00226284094833702,0.000111111111111111,0.242
1.53591803170188e-07,0,5.11972677233962e-05,2.04609246366223e-05,0.003,10.013,0,8.47,0,2.781,0,3.236,0,0.001,0,0,0,0,0,0,0,0.012,0,1.1318204764406e-05,0,0.00094318373036717,0.00025974025974026,0.012,5.31953240768774e-05,0,0.00183432151989232,0.000519480519480519,0.029,6.99386395862597e-05,0,0.00184049051542789,0.000714285714285714,0.038,8.71626388139803e-05,0,0.00193694752919956,0.000649350649350649,0.045,0.000149996783280549,0,0.00223875795941118,0.00038961038961039,0.067
3.00365988864826e-06,0,0.00100121996288275,7.05610439051422e-05,0.003,4.98,0,4.407,0,1.036,0,0.37,0,0.002,0,0,0,0,0,0,0,0.009,0,0.000233833311344194,0,0.0467666622688388,0.0231666666666667,0.005,0.000225666666666667,0,0.0188055555555556,0.000833333333333333,0.012,0.000235854951513893,0,0.0124134185007312,0.000833333333333333,0.019,0.000266355164668698,0,0.00986500609884068,0.0015,0.027,0.000272855379925206,0,0.00852673062266268,0.00133333333333333,0.032
2.70419417600973e-05,0,0.00386313453715675,6.4e-05,0.007,50.328,0,34.658,0,18.18,2,18.74,0,0.002,0,0,0,0,0,0,0,0.01,0,0.000277704419396174,0,0.00156895152201228,7.31428571428571e-05,0.177,0.000512471709011752,0,0.00212643862660478,0.000118857142857143,0.241,0.000677933683613197,0,0.00241257538652383,0.000173714285714286,0.281,0.00128487312514977,0,0.00405322752413176,0.000155428571428571,0.317,0.00229045027420792,0,0.00671686297421679,0.000210285714285714,0.341
