"concentration_mean","concentration_median","concentration_mean_filtered","concentration_median_filtered","prob_contamination","time_contaminated_mean","time_contaminated_median","max_contam_bout_mean","max_contam_bout_median","contacts_mean","contacts_median","transfers_mean","transfers_median","temp_niche_mean","temp_niche_median","niches_estab_mean","niches_estab_median","food_cont_mean","food_cont_median","zone4_cont_mean","zone4_cont_median","random_cont_mean","random_cont_median","conc_mid_mon_mean","conc_mid_mon_median","conc_mid_mon_mean_filtered","conc_mid_mon_median_filtered","prob_cont_mon","conc_mid_tue_mean","conc_mid_tue_median","conc_mid_tue_mean_filtered","conc_mid_tue_median_filtered","prob_cont_tue","conc_mid_wed_mean","conc_mid_wed_median","conc_mid_wed_mean_filtered","conc_mid_wed_median_filtered","prob_cont_wed","conc_mid_thu_mean","conc_mid_thu_median","conc_mid_thu_mean_filtered","conc_mid_thu_median_filtered","prob_cont_thu","conc_mid_fri_mean","conc_mid_fri_median","conc_mid_fri_mean_filtered","conc_mid_fri_median_filtered","prob_cont_fri"
5.66304860783388e-06,0,0.00283152430391694,0.00283152430391694,0.002,21.223,1,16.556,1,4.872,2.5,2.814,1,0.007,0,0,0,0,0,0,0,0.007,0,0.000679565832940066,0,0.679565832940066,0.679565832940066,0.001,0.000550574170206072,0,0.0134286382977091,0.000629227623092654,0.041,0.000472549944942583,0,0.00705298425287437,0.000629227623092654,0.067,0.000421897121283624,0,0.00444102232930131,0.000629227623092654,0.095,0.000518483561428347,0,0.00395788978189578,0.000943841434638981,0.131
1.25845524618531e-06,0,0.00125845524618531,0.00125845524618531,0.001,19.606,1,15.548,1,4.675,2,2.714,1,0.001,0,0,0,0,0,0,0,0.009,0,0,0,NA,NA,0,3.93267264432909e-05,0,0.00131089088144303,0.000629227623092654,0.03,0.000989145823501652,0,0.017353435500029,0.00157306905773163,0.057,0.0022743432436684,0,0.0274017258273301,0.00125845524618531,0.083,0.000716690262702533,0,0.00634239170533215,0.000943841434638981,0.113
0,0,NA,NA,0,21.406,1,16.684,1,4.877,3,2.729,1,0.003,0,0,0,0,0,0,0,0.005,0,6.29227623092654e-06,0,0.00629227623092654,0.00629227623092654,0.001,0.000179644486392953,0,0.00544377231493796,0.000943841434638981,0.033,0.000283467044203241,0,0.00429495521520061,0.000943841434638981,0.066,0.000402076451156206,0,0.00432340270060436,0.000943841434638981,0.093,0.000553405694509989,0,0.00468987876703381,0.000943841434638981,0.118
0,0,NA,NA,0,21.511,1,16.678,1,4.725,2,2.722,1,0.001,0,0,0,0,0,0,0,0.008,0,0.000334119867862199,0,0.334119867862199,0.334119867862199,0.001,0.000612867704892245,0,0.0211333691342153,0.000943841434638981,0.029,0.000812332861412616,0,0.0145059439537967,0.000629227623092654,0.056,0.00104734937863772,0,0.0103697958280963,0.000629227623092654,0.101,0.00105615856536102,0,0.00770918660847459,0.000943841434638981,0.137
0.00804159700876595,0,0.0508961835997845,0.0273513610598119,0.158,130.71,131,78.335,92,10.673,7,5.758,3,0.018,0,0,0,0,0,5.131,4,0.007,0,0.0129221000182969,0,0.0618282297526166,0.0273714016045304,0.209,0.0289967391346595,0,0.0700404326924143,0.0245398773006135,0.414,0.0444526601952616,0.00220229668082429,0.0834008634057441,0.0264275601698915,0.533,0.0566745716586258,0.00692150385401919,0.0924544398998789,0.0302029259084474,0.613,0.0691054267261223,0.0121126317445336,0.104074437840546,0.0333490640239106,0.664
0,0,NA,NA,0,0.527,0,0.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,3.63636363636364e-08,0,3.63636363636364e-05,3.63636363636364e-05,0.001,5.00648850344589e-06,0,0.00250324425172294,0.00250324425172294,0.002,2.66485424248838e-05,0,0.00888284747496127,0.00497012486708225,0.003,2.66485424248838e-05,0,0.00888284747496127,0.00497012486708225,0.003,2.66485424248838e-05,0,0.00888284747496127,0.00497012486708225,0.003
0,0,NA,NA,0,21.652,1,16.804,1,4.955,3,2.657,0,0.001,0,0,0,0,0,0,0,0.005,0,0,0,NA,NA,0,9.80371685360937e-06,0,0.000297082328897254,3.63636363636364e-05,0.033,1.78404011826722e-05,0,0.000283180971153528,7.27272727272727e-05,0.063,2.50168375652814e-05,0,0.000297819494824778,9.09090909090909e-05,0.084,8.56469554520089e-05,0,0.000738335822862146,0.000109090909090909,0.116
0,0,NA,NA,0,0.107,0,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,NA,NA,0,2.96132126219011e-05,0,0.0296132126219011,0.0296132126219011,0.001,2.96132126219011e-05,0,0.0296132126219011,0.0296132126219011,0.001,2.96132126219011e-05,0,0.0296132126219011,0.0296132126219011,0.001,2.96132126219011e-05,0,0.0296132126219011,0.0296132126219011,0.001
0,0,NA,NA,0,0.411,0,0.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,1.6677652848179e-06,0,0.0016677652848179,0.0016677652848179,0.001,1.3091249734826e-05,0,0.00654562486741298,0.00654562486741298,0.002
6.22618091494459e-05,0,0.0207539363831486,0.000218181818181818,0.003,21.528,1,16.602,1,4.866,2,2.617,0,0.004,0,0,0,0,0,0,0,0.008,0,0,0,NA,NA,0,3.72530334263787e-06,0,0.000106437238361082,3.63636363636364e-05,0.035,1.67450251646364e-05,0,0.00027908375274394,7.27272727272727e-05,0.06,3.61337261884526e-05,0,0.000388534690198416,7.27272727272727e-05,0.093,5.16299476266147e-05,0,0.000416370545375925,9.65189738891256e-05,0.124
0,0,NA,NA,0,20.655,1,16.661,1,4.797,3,2.491,0,0.001,0,0,0,0,0,0,0,0.008,0,0,0,NA,NA,0,2.62963639836694e-05,0,0.000848269805924819,3.63636363636364e-05,0.031,4.75872438915661e-05,0,0.000820469722268381,7.27272727272727e-05,0.058,6.24272013907433e-05,0,0.000606089333890712,7.27272727272727e-05,0.103,0.000102605535807386,0,0.000760041005980636,0.000109090909090909,0.135
2.90909090909091e-07,0,0.000290909090909091,0.000290909090909091,0.001,22.954,1,18.028,1,4.949,3,2.761,0,0.003,0,0,0,0,0,0,0,0.012,0,0,0,NA,NA,0,5.84236387436941e-06,0,0.000201460823254118,3.63636363636364e-05,0.029,1.94028673379262e-05,0,0.000293982838453427,7.27272727272727e-05,0.066,3.53492616412306e-05,0,0.000307384883836788,7.27272727272727e-05,0.115,5.12004985985751e-05,0,0.000365717847132679,7.27272727272727e-05,0.14
0,0,NA,NA,0,21.163,1,16.754,1,5,3,2.611,0,0.002,0,0,0,0,0,0,0,0.008,0,0,0,NA,NA,0,2.74812319229817e-06,0,9.47628686999368e-05,3.63636363636364e-05,0.029,8.53343728738563e-06,0,0.0001333349576154,3.63636363636364e-05,0.064,1.94169596481631e-05,0,0.000188514171341389,7.27272727272727e-05,0.103,5.86231492909381e-05,0,0.000457993353835454,0.000109090909090909,0.128
8.31934990752743e-08,0,4.15967495376371e-05,4.15967495376371e-05,0.002,19.757,1,16.086,1,4.789,3,2.453,0,0.004,0,0,0,0,0,0,0,0.002,0,5.02864804452982e-06,0,0.00251432402226491,0.00251432402226491,0.002,8.66673829167728e-06,0,0.000333336088141434,7.27272727272727e-05,0.026,1.49767253384368e-05,0,0.000249612088973947,7.27272727272727e-05,0.06,2.81673346561128e-05,0,0.00029649825953803,0.000109090909090909,0.095,4.76744626800124e-05,0,0.000429499663783896,0.000145454545454545,0.111
2.03801475185872e-05,0,0.0101900737592936,0.0101900737592936,0.002,20.554,1,16.203,1,4.836,2,2.499,0,0.004,0,0,0,0,0,0,0,0.006,0,0,0,NA,NA,0,5.22291349997936e-06,0,0.000193441240739976,3.63636363636364e-05,0.027,9.66360967935041e-06,0,0.000178955734802785,5.45454545454545e-05,0.054,1.93862161199934e-05,0,0.000197818531836667,7.27272727272727e-05,0.098,3.54181071166282e-05,0,0.000281096088227208,0.000109090909090909,0.126
0.000352044886359843,0,0.00617622607648848,0.00266725975782036,0.057,92.712,91,64.795,71,11.713,8,13.407,9,0.014,0,0,0,0,0,2.048,1,0.009,0,0.000396311273076797,0,0.00430773122909562,0.00221818181818182,0.092,0.00125874454122419,0,0.00531115840178981,0.0024,0.237,0.00197439590366723,0,0.00551507235661237,0.00234545454545455,0.358,0.00256683841306685,0,0.00574236781446723,0.00243636363636364,0.447,0.00324835764159279,3.63636363636364e-05,0.0063074905661996,0.00250909090909091,0.515
0.00111742870604328,0,0.00765362127426905,0.00268396162336677,0.146,144.35,153.5,87.61,95,16.633,14,21.364,18,0.017,0,0,0,0,0,5.252,4,0.013,0,0.00168754996496461,0,0.00753370520073488,0.00341071476493081,0.224,0.00404651785927218,0,0.00848326595235257,0.00367272727272727,0.477,0.00583668340771238,0.000899542736989929,0.00976034014667622,0.00363636363636364,0.598,0.00752206114925619,0.00167272727272727,0.0109651037161169,0.00372727272727273,0.686,0.00872507456848612,0.0022,0.0114202546707934,0.00409090909090909,0.764
0,0,NA,NA,0,1.447,0,1.444,0,0.153,0,0.14,0,0.001,0,0,0,0,0,0,0,0.014,0,3.03272727272727e-05,0,0.0303272727272727,0.0303272727272727,0.001,3.03272727272727e-05,0,0.0303272727272727,0.0303272727272727,0.001,4.31474878347544e-05,0,0.00862949756695089,0.00277634641249355,0.005,4.13336514498935e-05,0,0.00688894190831558,0.00229090909090909,0.006,4.22554524078416e-05,0,0.00704257540130693,0.00226090047897405,0.006
0,0,NA,NA,0,7.319,0,6.051,0,2.714,0,1.54,0,0,0,0,0,0,0,0,0,0.009,0,0,0,NA,NA,0,2.90477389308535e-07,0,3.22752654787261e-05,3.56176870429128e-05,0.009,1.32234196592839e-06,0,7.34634425515773e-05,3.63636363636364e-05,0.018,4.25718779622774e-06,0,0.000152042421293848,3.63636363636364e-05,0.028,9.46409269431796e-06,0,0.000182001782583038,3.63636363636364e-05,0.052
5.78645273842322e-07,0,0.000578645273842322,0.000578645273842322,0.001,0.753,0,0.734,0,0.096,0,0.103,0,0,0,0,0,0,0,0,0,0.006,0,2.50953946840811e-07,0,0.000250953946840811,0.000250953946840811,0.001,8.36363636363636e-07,0,0.000836363636363636,0.000836363636363636,0.001,1.3418630377499e-06,0,0.0013418630377499,0.0013418630377499,0.001,2.21459031047717e-06,0,0.00221459031047718,0.00221459031047718,0.001,2.46913576502263e-06,0,0.00246913576502263,0.00246913576502263,0.001
0,0,NA,NA,0,1.397,0,1.366,0,0.176,0,0.165,0,0,0,0,0,0,0,0,0,0.012,0,0,0,NA,NA,0,1.07272727272727e-05,0,0.0107272727272727,0.0107272727272727,0.001,1.02368604460373e-05,0,0.0102368604460373,0.0102368604460373,0.001,7.30004968096737e-05,0,0.0243334989365579,0.0124,0.003,7.82350855989559e-05,0,0.019558771399739,0.0108,0.004
0,0,NA,NA,0,6.234,0,5.264,0,2.465,0,1.401,0,0.001,0,0,0,0,0,0,0,0.006,0,0,0,NA,NA,0,1.31778173535238e-06,0,0.000119798339577489,3.03394972792352e-05,0.011,1.47794526904228e-06,0,8.69379570024872e-05,3.63636363636364e-05,0.017,3.40907230943237e-06,0,0.000136362892377295,3.63636363636364e-05,0.025,5.74002103266586e-06,0,0.000136667167444425,3.63636363636364e-05,0.042
0,0,NA,NA,0,6.502,0,5.412,0,2.759,0,1.751,0,0.001,0,0,0,0,0,0,0,0.011,0,0,0,NA,NA,0,2.39516390753607e-06,0,0.000299395488442008,2.22754692804499e-05,0.008,4.14639628166182e-06,0,0.000345533023471818,3.63636363636364e-05,0.012,9.41035663870996e-06,0,0.000392098193279582,3.63636363636364e-05,0.024,1.57822529260892e-05,0,0.000426547376380789,3.63636363636364e-05,0.037
1.09454545454545e-05,0,0.0109454545454545,0.0109454545454545,0.001,6.862,0,5.793,0,2.592,0,1.438,0,0.001,0,0,0,0,0,0,0,0.009,0,0,0,NA,NA,0,1.24715465402647e-05,0,0.0017816495057521,1.74225888466619e-05,0.007,5.59122487975658e-05,0,0.0024309673390246,3.63636363636364e-05,0.023,5.17368078047924e-05,0,0.00172456026015975,3.63636363636364e-05,0.03,4.56189068795907e-05,0,0.00142559083998721,3.63636363636364e-05,0.032
5.09090909090909e-07,0,0.000254545454545455,0.000254545454545455,0.002,6.942,0,5.942,0,2.494,0,1.484,0,0.004,0,0,0,0,0,0,0,0.005,0,2.08700815395825e-06,0,0.00208700815395825,0.00208700815395825,0.001,5.05391605416239e-06,0,0.000561546228240265,3.63636363636364e-05,0.009,1.05242630214965e-05,0,0.000584681278972027,3.63636363636364e-05,0.018,1.28353406993908e-05,0,0.000427844689979694,3.63636363636364e-05,0.03,2.03834323547062e-05,0,0.000485319817969196,3.63636363636364e-05,0.042
3.63636363636364e-08,0,3.63636363636364e-05,3.63636363636364e-05,0.001,5.706,0,4.656,0,2.704,0,1.688,0,0.001,0,0,0,0,0,0,0,0.006,0,3.63636363636364e-08,0,3.63636363636364e-05,3.63636363636364e-05,0.001,1.54404230813186e-05,0,0.00154404230813186,3.47150254116854e-05,0.01,1.53254032700309e-05,0,0.00102169355133539,3.63636363636364e-05,0.015,1.50679367563448e-05,0,0.000519584026080854,3.63636363636364e-05,0.029,1.63670131583018e-05,0,0.00046762894738005,3.63636363636364e-05,0.035
5.10552476927533e-06,0,0.00255276238463767,0.00255276238463767,0.002,5.911,0,5.025,0,2.69,0,1.687,0,0.001,0,0,0,0,0,0,0,0.011,0,0,0,NA,NA,0,1.7474887087631e-05,0,0.00158862609887555,2.98439941321166e-05,0.011,1.69853877757221e-05,0,0.000999140457395418,3.30865958829091e-05,0.017,1.4367359228223e-05,0,0.000478911974274099,3.63636363636364e-05,0.03,1.4752582456534e-05,0,0.000327835165700755,3.63636363636364e-05,0.045
3.07167216661886e-05,0,0.0153583608330943,0.0153583608330943,0.002,60.254,44,44.874,41,20.718,12,16.017,8,0.007,0,0,0,0,0,0,0,0.009,0,2.73753598449654e-05,0,0.000547507196899308,2.4517637292868e-05,0.05,9.22722176993868e-05,0,0.000668639258691209,0.000181818181818182,0.138,0.000215448472994577,0,0.000897701970810738,0.000254545454545455,0.24,0.000345690888634138,0,0.00110798361741711,0.000363636363636364,0.312,0.000501715147504358,0,0.00126695744319282,0.000436363636363636,0.396
8.58181818181818e-06,0,0.00171636363636364,0.000618181818181818,0.005,102.328,94.5,67.187,83.5,34.709,27,28.175,22,0.014,0,0,0,0,0,0,0,0.005,0,1.15174631752577e-05,0,0.000115174631752577,2.6073263452264e-05,0.1,0.00023300799241589,0,0.000781906014818421,0.000254545454545455,0.298,0.000559847373853451,0,0.00124687611103218,0.000436363636363636,0.449,0.000965414142747398,7.27272727272727e-05,0.00169370902236386,0.000509090909090909,0.57,0.00143273382302099,0.000181818181818182,0.00225983252842427,0.000690909090909091,0.634
0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0
0,0,NA,NA,0,0.009,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0
0,0,NA,NA,0,0.004,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0
0,0,NA,NA,0,0.004,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0
0,0,NA,NA,0,0.012,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0
0,0,NA,NA,0,0.002,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0
0,0,NA,NA,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0
0.00359425485986785,0,0.00747246332612859,0.000130947667378902,0.481,79.118,41,68.729,32,21.07,10,25.696,15,0,0,7.722,3.5,0,0,0,0,0.011,0,0.000250061475824324,0,0.000899501711598286,9.5008049672071e-05,0.278,0.000340240299377055,0,0.00100961513168265,0.000117372620232316,0.337,0.000964853732555052,0,0.00246765660500013,0.000124188104794903,0.391,0.00150939302384327,0,0.00350207198107488,0.000117485891813336,0.431,0.00164233536509007,0,0.00353190401094639,0.000140433230419248,0.465
0,0,NA,NA,0,1.76,0,1.689,0,0.454,0,0.337,0,0,0,0,0,0,0,0,0,0.011,0,0,0,NA,NA,0,2.15e-05,0,0.01075,0.01075,0.002,0.000133716845586218,0,0.0267433691172437,0.0044,0.005,0.000163475899207921,0,0.0181639888008801,0.0056,0.009,0.000205,0,0.0227777777777778,0.0092,0.009
0,0,NA,NA,0,42.497,49,3.648,4,69.573,55,66.716,55,0,0,0,0,36.326,34,0,0,0.007,0,3.08938107513252,0,8.0035779148511,0.626,0.386,4.34410258964007,0,8.72309756955837,0.14975,0.498,4.16309077275315,1e-04,7.88464161506278,0.16645,0.528,3.16507803936676,1e-04,6.00584068191037,0.0288,0.527,3.79921319395876,1e-04,7.1013330728201,0.0764,0.535
0,0,NA,NA,0,6.551,0,1.49,0,13.176,4,12.796,4,0,0,0,0,0,0,0,0,0.009,0,7.60384730269176e-06,0,0.000400202489615356,0.000101494341018402,0.019,2.87890548745092e-05,0,0.000496363015077745,0.000200837317969843,0.058,4.07830783276663e-05,0,0.000551122680103599,0.000201511744673863,0.074,7.37209308297211e-05,0,0.00085722012592699,0.000301533690144382,0.086,4.91272416154216e-05,0,0.000577967548416724,0.000206256843324818,0.085
0.000184,0,0.0368,0.0298,0.005,1.121,0,1.121,0,0.051,0,0.048,0,0,0,0.006,0,0,0,0,0,0.006,0,8.43355277463444e-05,0,0.0210838819365861,0.0254072488486464,0.004,9.3e-05,0,0.02325,0.0269,0.004,9.08e-05,0,0.0227,0.0267,0.004,0.000113,0,0.02825,0.0275,0.004,0.0001846,0,0.03692,0.0298,0.005
0,0,NA,NA,0,0.077,0,0.019,0,0.048,0,0.051,0,0,0,0,0,0,0,0,0,0.007,0,0,0,NA,NA,0,1.76470588235294e-05,0,0.00882352941176471,0.00882352941176471,0.002,0,0,NA,NA,0,1.32963595141931e-06,0,0.00132963595141931,0.00132963595141931,0.001,2.65068687683033e-06,0,0.00265068687683033,0.00265068687683033,0.001
0.430912396694215,0.00165289256198347,0.754662691233301,0.0376859504132231,0.571,119.037,106,111.424,92,13.382,9,13.7,9,0,0,0.997,1,0,0,0,0,0.004,0,0.148594630183692,0,0.331684442374313,0.0212095479471303,0.448,0.212198347107438,0,0.426958444884181,0.0251239669421488,0.497,0.259980165289256,0.000661157024793388,0.488684521220406,0.0279338842975207,0.532,0.419261157024793,0.000991735537190083,0.765075104059842,0.0350413223140496,0.548,0.404211239669421,0.000991735537190083,0.724392902633372,0.036198347107438,0.558
2.99529311082585e-08,0,1.49764655541292e-05,1.49764655541292e-05,0.002,7.616,0,6.143,0,1.962,0,0.425,0,0.003,0,0,0,0,0,0,0,0.011,0,0,0,NA,NA,0,8.13008130081301e-08,0,1.01626016260163e-05,4.27899015832264e-06,0.008,1.11596063329054e-05,0,0.000398557369032337,4.27899015832264e-06,0.028,1.10355156183141e-05,0,0.000220710312366282,8.55798031664527e-06,0.05,1.21608900299529e-05,0,0.000166587534656889,8.55798031664527e-06,0.073
0.0109984,0,1.83306666666667,0.6088,0.006,80.739,72,53.779,48,13.059,8,13.058,8,0.012,0,0,0,0,0,0,0,0.009,0,0.0880096,0,0.739576470588235,0.0432,0.119,0.6559952,0,1.67345714285714,0.104,0.392,1.0471552,0,2.13269898167006,0.152,0.491,1.683768,0.0048,3.09516176470588,0.1464,0.544,2.079112,0.0064,3.62846771378709,0.1648,0.573
0,0,NA,NA,0,0.697,0,0.648,0,0.072,0,0.044,0,0,0,0,0,0,0,0,0,0.006,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,8e-05,0,0.04,0.04,0.002,0.00012,0,0.04,0.04,0.003
0,0,NA,NA,0,0.39,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,NA,NA,0,0,0,NA,NA,0,0.000641684568161978,0,0.641684568161978,0.641684568161978,0.001,0.000641684568161978,0,0.641684568161978,0.641684568161978,0.001,0.000984486127520007,0,0.492243063760004,0.492243063760004,0.002
5e-06,0,0.005,0.005,0.001,14.776,0,10.159,0,9.106,4,4.633,1,0.001,0,0,0,0,0,0,0,0.004,0,0,0,NA,NA,0,0.000386,0,0.0148461538461538,0.002,0.026,0.000503999738887074,0,0.00988234782131518,0.002,0.051,0.000924999993967594,0,0.0115624999245949,0.002,0.08,0.001013,0,0.0110108695652174,0.003,0.092
0.002072,0,0.690666666666667,0.0032,0.003,82.483,75,55.325,54.5,13.159,8,13.249,8,0.009,0,0,0,0,0,0,0,0.011,0,0.1215712,0,0.996485245901639,0.0952,0.122,0.6637232,0,1.58406491646778,0.1232,0.419,0.898984,0,1.8346612244898,0.1192,0.49,1.3541424,0.0032,2.51699330855019,0.136,0.538,1.877344,0.0064,3.26494608695652,0.168,0.575
0.00619335007596037,0,0.516112506330031,0.0100840336134454,0.012,82.19,71.5,54.8,63,13.166,8,13.208,8,0.014,0,0,0,0,0,0,0,0.012,0,0.0130552941176471,0,0.0974275680421422,0.00781512605042017,0.134,0.0729220168067227,0,0.177858577577372,0.00974789915966387,0.41,0.112143193277311,0,0.228397542316316,0.0149579831932773,0.491,0.141433949579832,0.000336134453781513,0.260948246457255,0.0154621848739496,0.542,0.203819663865546,0.000672268907563025,0.3569521258591,0.0178151260504202,0.571
0.00299821024779189,0,0.0405163546998904,0.00050666723172576,0.074,9.149,0,9.142,0,0.956,0,0.948,0,0,0,0.089,0,0,0,0,0,0.014,0,0.00102060025290039,0,0.0408240101160155,0.00173805237687461,0.025,0.00118517072657874,0,0.0348579625464336,0.000453770133308193,0.034,0.00140565026503419,0,0.0319465969325952,0.000301491152594746,0.044,0.00183355200094478,0,0.0339546666841625,0.000552685183496588,0.054,0.00235842774250779,0,0.0368504334766842,0.000355740952852922,0.064
0.00128642048500721,0,0.128642048500721,0.0360185185185185,0.01,2.056,0,2.056,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0.000393474553965259,0,0.0562106505664655,0.0214128131212729,0.007,0.00121814814814815,0,0.135349794238683,0.0296296296296296,0.009,0.00121814814814815,0,0.135349794238683,0.0296296296296296,0.009,0.00128642048500721,0,0.128642048500721,0.0360185185185185,0.01,0.00128642048500721,0,0.128642048500721,0.0360185185185185,0.01
0.00429292895130478,0,0.0543408728013264,0.00212206094559036,0.079,8.548,0,8.38,0,4.904,0,5.364,0,0,0,0.074,0,0,0,0,0,0.006,0,0.00387997071011393,0,0.215553928339663,0.00107250335261409,0.018,0.00477567155345101,0,0.140460928042677,0.00106103047279518,0.034,0.00451362337446965,0,0.100302741654881,0.00212206094559036,0.045,0.00413271341657081,0,0.0700459901113696,0.00212206094559036,0.059,0.00408067966312627,0,0.0609056666138249,0.00212206094559036,0.067
0.536399962759858,0,4.58461506632357,0.2,0.117,12.154,0,11.773,0,5.324,0.5,5.884,1,0,0,0.292,0,0,0,0,0,0.008,0,0.366953333657655,0,11.8372043115373,0.104149227430044,0.031,0.331099935372007,0,7.04467947600015,0.1,0.047,0.295199864083287,0,4.91999773472145,0.1,0.06,0.325918370867591,0,4.4043023090215,0.25,0.074,0.470499840604199,0,4.8010187816755,0.2,0.098
2.05338809034908e-07,0,0.000205338809034908,0.000205338809034908,0.001,1.307,0,1.194,0,0.297,0,0.319,0,0.001,0,0,0,0,0,0,0,0.005,0,0,0,NA,NA,0,0,0,NA,NA,0,2.05338809034908e-07,0,0.000205338809034908,0.000205338809034908,0.001,0.000180698151950719,0,0.0602327173169062,0.000205338809034908,0.003,0.000529158110882957,0,0.0661447638603696,0.000205338809034908,0.008
0.00369187246856437,0,0.527410352652052,0.415714285714286,0.007,1.151,0,1.151,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0.007,0,0.00309394232634067,0,0.618788465268134,0.405890607628711,0.005,0.00320142857142857,0,0.640285714285714,0.415714285714286,0.005,0.00368243096863529,0,0.613738494772548,0.448358341460501,0.006,0.00369187246856437,0,0.527410352652052,0.415714285714286,0.007,0.00369187246856437,0,0.527410352652052,0.415714285714286,0.007
0,0,NA,NA,0,3.296,0,2.673,0,0.846,0,0.744,0,0.001,0,0,0,0,0,0,0,0.011,0,0,0,NA,NA,0,0.0001488,0,0.02976,0.0048,0.005,0.00163719534475676,0,0.109146356317118,0.0016,0.015,0.00154399544734165,0,0.0964997154588533,0.0048,0.016,0.00146896025112334,0,0.0667709205056062,0.004,0.022
0.000333411081566663,0,0.0101033661080807,0.00016,0.033,5.377,0,5.325,0,4.641,1,5.185,1,0,0,0.224,0,0,0,0,0,0.012,0,0.000282323113509026,0,0.0166072419711192,0.000481643700915214,0.017,0.000516022090714566,0,0.0224357430745463,0.00016,0.023,0.000467772729256207,0,0.0179912588175464,0.00016,0.026,0.00040470327117659,0,0.0144536882563068,0.00012,0.028,0.000359154020390642,0,0.0123846213927808,0.00016,0.029
0.00627074441228131,0,0.570067673843756,0.467,0.011,2.51,0,2.51,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0.011,0,0.00550980075230259,0,0.612200083589177,0.45655937533478,0.009,0.00623406661093749,0,0.623406661093749,0.502533305468745,0.01,0.00623406661093749,0,0.623406661093749,0.502533305468745,0.01,0.00623406661093749,0,0.623406661093749,0.502533305468745,0.01,0.00623406661093749,0,0.623406661093749,0.502533305468745,0.01
0.0175690271632935,0,1.75690271632935,1.2441908204957,0.01,2.318,0,2.318,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0.0119936379970171,0,1.49920474962713,1.06128339496553,0.008,0.0137903816409914,0,1.53226462677682,1.2383816409914,0.009,0.0137903816409914,0,1.53226462677682,1.2383816409914,0.009,0.0175690271632935,0,1.75690271632935,1.2441908204957,0.01,0.0175690271632935,0,1.75690271632935,1.2441908204957,0.01
0.0560535402606044,0,3.50334626628777,3.2752808988764,0.016,3.388,0,3.384,0,0.336,0,0.288,0,0,0,0.024,0,0,0,0,0,0.006,0,0.0361878654619463,0,3.0156554551622,2.15644714794349,0.012,0.0404943820224719,0,2.89245585874799,2.44943820224719,0.014,0.044438202247191,0,2.9625468164794,2.56179775280899,0.015,0.046317187154739,0,3.0878124769826,2.95505617977528,0.015,0.0498089887640449,0,3.32059925093633,3.12359550561798,0.015
0,0,NA,NA,0,0.536,0,0.532,0,0.656,0,0.646,0,0,0,0,0,0,0,0,0,0.008,0,0,0,NA,NA,0,5.20082389289392e-05,0,0.0520082389289392,0.0520082389289392,0.001,4.84037075180227e-05,0,0.0484037075180227,0.0484037075180227,0.001,0.000123798314264153,0,0.0309495785660382,0.0231697646788842,0.004,0.000163199555711173,0,0.0326399111422346,0.0417095777548919,0.005
0,0,NA,NA,0,1.969,0,1.674,0,1.317,0,0.609,0,0,0,0,0,0,0,0,0,0.005,0,0,0,NA,NA,0,0.000122133333333333,0,0.0244266666666667,0.0170666666666667,0.005,6.50666666666667e-05,0,0.0162666666666667,0.0064,0.004,0.000154666666666667,0,0.0257777777777778,0.00386666666666667,0.006,0.000120266666666667,0,0.0200444444444444,0.00466666666666667,0.006
